,0
spotify:artist:5H3pHDf554w8h7udK54hAH,"Kori Pop,1"
spotify:artist:5LBJmhoOjbtL77t8l6ySio,"Stephanie Nilles,0"
spotify:artist:5Y5kOnQ8gB5IbpZGQEZ9tt,"Jacqueline Stem,0"
spotify:artist:5i8HbjoBtvSWGTTHIRpw3j,"Kim DiVine,5"
spotify:artist:5sE3j8c6Ygs42YmZMHMwn7,"Mike Hirst,0"
spotify:artist:5tZkAgSrhnNygMGInDzRla,"The Walla Recovery,0"
spotify:artist:65rSKn8UZHDGWBUBN18UWR,"Bethany and the Guitar,1"
spotify:artist:6E5oSwoISfGxpb8GQ4IhPw,"Rikke Lundorff,0"
spotify:artist:6kItpD8yAHPeBGbglrJRpZ,"Steph Macpherson,4"
spotify:artist:30oAj3niI0AlUKQSwjMGf4,"Micadelia,2"
spotify:artist:32c8UtUJFOhTD0mCoi0JRj,"Cami Bradley,1"
spotify:artist:34LVqYoK1jbND2HlfmWi2C,"Sarah Mitchell,0"
spotify:artist:3JMRBGuRlKt4KVrMGaDwd0,"Claire Fowler,0"
spotify:artist:3KmZlrNzXRWBFVpwOjVUva,"Hannah Speirs,0"
spotify:artist:3RKSaxLMTBmAzfoxpw0FJl,"Lauren Malyon,0"
spotify:artist:3WLZKHNiORrbQ4tvWeLWzk,"Laure Perret,1"
spotify:artist:3bte3AiB9XBtDvxJlU2zKj,"Amanda Mora,1"
spotify:artist:3iHJsVT4105iQHadoi3Yie,"Kate Kennedy,0"
spotify:artist:3r5awfRsA9MNwyB5egAjU1,"Jess Turner,0"
spotify:artist:7qyD2FS1zaH1waiSBZJ5GD,"Emma-Jane Thommen,0"
spotify:artist:7rdzWnx7M0Gy41sZZR60TN,"Jodi King,2"
spotify:artist:7wnThJ3bhvWaKiE7NAD7TD,"Lovebird,3"
spotify:artist:1L13i6qsurdafg6nFSI60p,"The Sweet Hurt,5"
spotify:artist:1QS5tVHKeYYjsTZ957BC1j,"Mary At Midnight,0"
spotify:artist:2lmtD3tDpP4cJD8SPaKp4x,"Erin and Her Cello,0"
spotify:artist:3Gfr6OSIT0aEc9OdWeoOlo,"Anshelle,7"
spotify:artist:3YNUbErbiTNYWjDYNRLwqd,"Jenna Bollard,0"
spotify:artist:4SIoYLQwXZJ19l9Nv1sNgD,"The Throwdowns,1"
spotify:artist:4bXl1qElyZxtgWWPHdJlzP,"The Day Life,0"
spotify:artist:0G8zjE6SsFTlbglCkU8pm3,"Starsailor,49"
spotify:artist:1CuoMwkIXKILoyW9dIXziU,"Kevin Simm,40"
spotify:artist:4DO9uZBipcWHEfMXo87yhS,"The Lovely Eggs,26"
spotify:artist:63wGpnzXGgFEeIOxTuSZHj,"James Walsh,26"
spotify:artist:6gtC2kWfwUgJf1FL8fnwnb,"The Illicits,17"
spotify:artist:6AYSGzvt0fjNfgElqn5Pz0,"Mr Ben & the Bens,16"
spotify:artist:5nLQGSwBwY7UzgcMIu4NMN,"Karima Francis,14"
spotify:artist:2lVhakIDl7jV6y0xjHXlF7,"Me Vs Hero,26"
spotify:artist:30mquSx8RLhST89s7Nmlb9,"Joe McCorriston,9"
spotify:artist:67XEJiNreKQIThPEN9AKiU,"BINES,8"
spotify:artist:7suYpse32kU2dAPbPosP4g,"James Walsh,0"
spotify:artist:7y4pJpTg23DZByCBCx8qlM,"Susie Jones,0"
spotify:artist:4PLsMEk2DCRVlVL2a9aZAv,"SOAK,52"
spotify:artist:6ZgfyJzSGlummUBhUK1hxw,"ROE,25"
spotify:artist:5mRROw71EceBbR8KutvmOx,"Keith Harkin,27"
spotify:artist:1zf63CwP5B72ohkzZA18gv,"Elma Orkestra,16"
spotify:artist:2LAVfyhKgkvkHMXfbQXGCq,"Lavengro,19"
spotify:artist:06PP7xQcDHLp0fEip7VP0N,"PORTS,28"
spotify:artist:4QwedRlAAtwaXOUsBSEG83,"Rosborough,18"
spotify:artist:5dMiy2gOLBlUQlJE7FEA6l,"The Gatefolds,0"
spotify:artist:6dE0g29KTFuo0qHa5YBe8o,"Declan McLaughlin,0"
spotify:artist:7fk7Peq9fCqNHnFSALFeOa,"Wake America,0"
spotify:artist:7nEnFiwHvK2fIy7EM5ZI3V,"SCENERY,0"
spotify:artist:7FwkSwnzWbhUzwJEwlqlJw,"Introvert,30"
spotify:artist:2tvIiDMiU68CPGnYcVZ320,"Kookshill,22"
spotify:artist:78DoiOUHouyEPI7aNgqkkm,"Surf Trash,31"
spotify:artist:1DOeg8AF1iYwlauBy6BX2e,"Firekites,17"
spotify:artist:1Edn2yPoAoaVwAbqpVTeTu,"Split Feed,18"
spotify:artist:7dgA0Ic4BW9OYPZre13ESd,"Smoke & Rain,20"
spotify:artist:09T34Y9aRFXEjArywTXLDB,"RAAVE TAPES,18"
spotify:artist:7Fm0DvzGRFxmTT01qDW8QX,"King Single,0"
spotify:artist:7JKRMZ3WWA7ItCZk1WN4l4,"Ceilings,0"
spotify:artist:7aGhCJBhIJ56oG0ld4ngMI,"dave.,9"
spotify:artist:7be15GUTysyAAVt4tOq1oT,"One Day Apart,0"
spotify:artist:7brNtohHNJko1sLMjaFJmi,"Binge,0"
spotify:artist:7gPabGEai8ytplCjluwBa1,"Moonsign,0"
spotify:artist:2O2KJngZ80ZTK71HamDNYi,"Divino Niño,39"
spotify:artist:1WOhabhnnH1k6KcD81xGD1,"Airiel,34"
spotify:artist:3pJuDuFyP5uxCHDpXPczf4,"Pinkshinyultrablast,31"
spotify:artist:6UbcuFp6HP6InTAbPASxff,"TH;EN,29"
spotify:artist:60xrFrkTS0lvRRpbS1cpnr,"Mint Julep,30"
spotify:artist:46sXMHr9eHJYyO6uu0Jdeh,"Lowsunday,22"
spotify:artist:1geEJC0mAf9bjfmYCffS9F,"The Daysleepers,29"
spotify:artist:0IuuBhRo5hWaprWXOT06Bl,"SPC ECO,24"
spotify:artist:2riOsvnGLwDSGr92jennDx,"Exit Calm,12"
spotify:artist:79U2xA3RmVAtp3pBcE5My1,"broken little sister,10"
spotify:artist:2YIu6wwjzND70umVHgVSt8,"Heligoland,4"
spotify:artist:3EWPZb8ndlbkpox7DoTUCV,"Burrrn,12"
spotify:artist:5t4zacorikeFR9miIaxAhu,"93MillionMilesFromTheSun,8"
spotify:artist:0JvmpwiLzNlN4bGtXCdNoK,"Ecovillage,9"
spotify:artist:3Q6ukpZ3dhVKmvkplAdR8h,"Brief Candles,8"
spotify:artist:0iB3lPHMcDMQy0HG5eH8cP,"Bloody Knives,6"
spotify:artist:1S6PPwMaCPaZb0htIg27Gr,"Scarlet Youth,4"
spotify:artist:1mkqHq0tXHk2gzSo9zJRhs,"Televise,4"
spotify:artist:3hlRoj1sGpjYNcf6wuxNdr,"Windermere,1"
spotify:artist:48yiMykvSdZS4g3WVS2t0s,"Witherspoon,0"
spotify:artist:4Zvq5ABQkVCJ3J4VDlGM2B,"Model Morning,0"
spotify:artist:4bqitYwVrCQdJpEmxqDhM8,"A Hundred Times Beloved,0"
spotify:artist:4j4lTyO8XlQ5yMWFGmHdz4,"Blueshift Signal,2"
spotify:artist:4kWRtxhhb8uPIk2cq3Q0Z4,"Aerial Love Feed,3"
spotify:artist:4z1dEs0XiSvHDkL4JdIw0x,"Fiel Garvie,0"
spotify:artist:4zQELjA2vCgGazw9Gn4kX0,"Charmparticles,1"
spotify:artist:53oYpfbhgpgv6KK6ncM8P2,"The Very Hush Hush,0"
spotify:artist:57tfDEMtoXg5BkvhFXuWV9,"Ether Aura,2"
spotify:artist:7x8pEVz1CjnnPbiXZpxLOp,"Lily Of The Valley,2"
spotify:artist:1KoMumrcU9WMERpeD5fjSW,"The Sky Drops,0"
spotify:artist:3HVUefCokz3KNfNnW5QgOm,"Monocism,1"
spotify:artist:2rChVyilCNrb3AR62APfMz,"Tape Deck Mountain,4"
spotify:artist:7MnIjILER7AHfZNTvWCwVn,"Daydream Nation,1"
spotify:artist:7qYuquYwhkc9HEa9tV3QXM,"Martha Tilston,31"
spotify:artist:766wIvoqqGrjRDnExOjJls,"Thirteen Senses,45"
spotify:artist:4U7hzJON7jzAwaWqB4raLf,"Mantaraybryn,39"
spotify:artist:1W51oEWvt0RZGpUrHMYmnU,"Haunt the Woods,22"
spotify:artist:31tKAz77HVjv8W0uqzDNwu,"Daisy Clark,34"
spotify:artist:4ugzGmcmmVO1JtO57qgIhO,"Marcus McCoan,37"
spotify:artist:0TBTCmsm3UDvlFvksSiEWD,"Wille and the Bandits,20"
spotify:artist:2Ogj7F3ArMBFuZpSHdXIgw,"Tapes,30"
spotify:artist:0mggAufUAphkLBSwEKnAvu,"Milo Gore,15"
spotify:artist:1r3usFuloWo113ldctoDnX,"William The Conqueror,21"
spotify:artist:2yLZqbaTllWrUpfjjqJ2qD,"Lady Jane's Revenge,1"
spotify:artist:4lFdzpz8iNK84aKcKTICuo,"Minty Hindu,0"
spotify:artist:6cmRqzwHMJFTe0cbgyjQb9,"Rue,1"
spotify:artist:6ftZ6XrFTDQQKB7kOCj1sf,"Lost Dawn,2"
spotify:artist:06Ev6H0qfB1HdSH2RvPRW1,"Saltwater Cure,0"
spotify:artist:2C30E2AH3b5RSRd3nTg294,"The Red Cords,1"
spotify:artist:40sOOupUOWr5WVkAEf9Nbl,"Godstone,0"
spotify:artist:47xfMyceJyZtol8L5u6IF4,"WAXX,0"
spotify:artist:4LmHsj6r74YpPWih93GzS6,"MacQuarrie and Toms,0"
spotify:artist:4NINJ1HfUMwOWUTakMwfwZ,"Hamartia,0"
spotify:artist:3PPxT6AXgPvvajfvP1LQtw,"Dream State,49"
spotify:artist:5cdF3kdHKfTkPS9t9778wp,"Who's Molly?,26"
spotify:artist:28KtnfdwBHptsGPPWjeovU,"Trampolene,19"
spotify:artist:1uj6FDopUhDvYqPbY0WzDF,"Eleri Angharad,12"
spotify:artist:3S3gHwGPL54Hn3UXDWvAFE,"Bandicoot,10"
spotify:artist:3UjCtkBjmGhkY8Lu7QGPZr,"The Stray Pursuit,8"
spotify:artist:45Tlc11sM7ZCtAkCA9Nrx9,"Pastel,8"
spotify:artist:6OoyjHuONdZTBUkpmD9h1H,"A Night Like This,16"
spotify:artist:2dfZLASjpN958i0AIxDZWu,"XIVUS,12"
spotify:artist:50NFbAjuFMVLCdr6GN21vE,"Motel Thieves,7"
spotify:artist:1TDtjIozN5uPbeIW0A62rR,"Fernando Rey,0"
spotify:artist:20n3zFSpZT0nwQvK9Ut3jm,"Vinyl Stickons,0"
spotify:artist:25d4eM2RyqKoUKRvMGkivg,"Tusk,0"
spotify:artist:2RoOESHGMIoLkycG18cjju,"HalfBlind,0"
spotify:artist:2cdKhrx424qgMLoM1yiPkw,"Rag Foundation,0"
spotify:artist:2l9xzNMYjFHWHt7PZlfhwQ,"John Izzard,0"
spotify:artist:47nhwpkG1fhQp893rjLEkn,"Caffeine Kiss,0"
spotify:artist:4X7fQ60Ql3QBTIzoimuD1Z,"Greenmailer,0"
spotify:artist:4iA9AEtVWxK23WOKhDaU5J,"World Vs. World,0"
spotify:artist:4pgCdgrdI7igIaPjm6iF2a,"Lady Dogs,0"
spotify:artist:4w4PfV2j7H4cnkhmiKHmy9,"Billy Mitchell,18"
spotify:artist:5HVcy5IwKFMjr3kfwyfVQC,"The Medinas,14"
spotify:artist:3353dBzQgdXG2Vs6etnnPn,"Ruvellas,13"
spotify:artist:6pRhh4bqV7XtCWbNAONmay,"Model Aeroplanes,18"
spotify:artist:1gEinlJ5UMSCQfJeYFSg89,"Echo Machine,13"
spotify:artist:4ldRNGkvEPjnbVTfKpwEwZ,"Teethgrynder,11"
spotify:artist:4ffShaM6djxpd5LiJX2MW4,"Hermitage Green,41"
spotify:artist:06Nby0DKchdevZ349Vmsy8,"The Rubberbandits,37"
spotify:artist:55s643XPig11NyYM8do64C,"Dolores O'Riordan,39"
spotify:artist:5ojvftcSregc2Xsmcc9Reo,"Lost Boys,16"
spotify:artist:1ruX5ljySMbkobTaFQPtPi,"Emma Langford,17"
spotify:artist:34ZReVUckGcmEEgFdtZmFS,"Slow Riot,10"
spotify:artist:1Vm0EU8vlo19MhQJDFy8O8,"Kathleen Turner,7"
spotify:artist:7lpO9TaTC5gp0igXi3xAfl,"D.A.R.K.,14"
spotify:artist:7M4w0cf9iPDDZXNNxf6dRd,"Pity of the Sea,0"
spotify:artist:7whVTgNEXtxcWdqMu7pR6x,"dREA,0"
spotify:artist:7xRVRQOhbRzeFResP2yzyN,"Supermodel Twins,0"
spotify:artist:0LgzB6Of3Icu8JS1JFe54E,"Proper Micro NV,0"
spotify:artist:1oNzDK70TOGkbo80MlePr2,"Brian O'Brien,4"
spotify:artist:7rz2n28vBx8e9GN0rLTtF7,"Giveamanakick,0"
spotify:artist:4TZieE5978SbTInJswaay2,"Grace Ives,38"
spotify:artist:0vIme0FGc4SmFByKiV27tw,"ARTHUR,37"
spotify:artist:0TZExq5Dma8hecEIAKwQYA,"Cindy Lee,35"
spotify:artist:0ZoYAbDGICaSPSfTTvworW,"Tonstartssbandht,33"
spotify:artist:0h1JqR0KD88ru6f5yUd7Lh,"Moonface,27"
spotify:artist:2Zi2UHGK0ZUnc0U5eQMnQA,"GABI,26"
spotify:artist:0x9TdMeWcVyW5UAR1drIHY,"Locate S,1,29"
spotify:artist:7486WDJNPBwRqww0zDsXHI,"DRINKS,23"
spotify:artist:43c8bw6Z0PmKc7zJoMnfdW,"True Blue,24"
spotify:artist:4bPIFm0Xpw6hT3lf073GNC,"Hamerkop,21"
spotify:artist:4bEkyv9kNlCK1m7H5frG3l,"Bird Show,1"
spotify:artist:4n2r7kDl4ZQi9fYNLSf0V0,"DirtBike,12"
spotify:artist:5QO76a6YFxOadirWyE9aCR,"Pit Er Pat,6"
spotify:artist:61a2LBniCJ5f4RTdqoNElH,"CE Schneider Topical,5"
spotify:artist:01ZP85CNi7Y9t1e0one46k,"The Enemy,46"
spotify:artist:3ckiHuEKcXHXV0QOkCdCki,"King,35"
spotify:artist:4A5MQi1opEqAcE0yZCmrZw,"Joe Dolman,31"
spotify:artist:2eSdPS2sIENi2M3IO0mpwa,"Candid,15"
spotify:artist:4l1Gg00dyRfzWfjJuzLN1v,"BLVFF,12"
spotify:artist:4AhocugOj0VO67FfG8EHFe,"Only Shadows,23"
spotify:artist:11qt3t7eeGIsg7wdcMm39X,"AutoPilot,6"
spotify:artist:3C6fMpMlcoPYZJiMIxqIKb,"Free Galaxy,4"
spotify:artist:4QpH1aehmRdXTFbH42g0Da,"TrueHeights,11"
spotify:artist:0hO9WBwSpb19RrmLjyyMlN,"Quiet Marauder,24"
spotify:artist:69ilUSFj31FA2iLHtegRwi,"Buzzard Buzzard Buzzard,29"
spotify:artist:44mRrrRjaV8iu1VLIKuwty,"Gwenno,33"
spotify:artist:3o0xJMKswwtXz2PhrRCHhJ,"Thunder Jackson,35"
spotify:artist:0w4ZAa01uZC7QGNVBr6IkM,"My Name Is Ian,24"
spotify:artist:7FmM0XgimRvS48CfObh2ht,"H. Hawkline,22"
spotify:artist:4Va9ooS9BJAbysThx0T0H9,"HMS Morris,12"
spotify:artist:6BZNpcCTug2yTH3AmKIrL8,"6foot7,10"
spotify:artist:24s02YIeoztDshwkv7XcRu,"The Rotanas,14"
spotify:artist:6hVYwOXD1rbWasBRMxHeur,"TREP,0"
spotify:artist:7fDAeC0eDwn8ZCil6bBBh7,"Darren Eedens & the Slim Pickin's,0"
spotify:artist:7KyQwcYrW7KUxmIvPM5pvu,"Violas,1"
spotify:artist:0RAxoGUXw1A0ENd9YMo4gn,"Silence at Sea,0"
spotify:artist:0TFSG5eRvkugYwiGxtoEEf,"Little My,0"
spotify:artist:0ywuWIipkSAX0l5rxq8zyT,"Gindrinker,0"
spotify:artist:14CxySyzoOEYq65ivRRJkO,"The Milk Race,0"
spotify:artist:1k1F7bIHtNszQdXz5ZBsDv,"Joshua Caole,0"
spotify:artist:2kig48OTer1ZONYcZe2NYw,"Totem Terrors,0"
spotify:artist:3FGtzaaTfovocm0kbBD7Fb,"Ceri Frost,0"
spotify:artist:34me8hAxavRmcDIwhxa3b7,"Dent May,40"
spotify:artist:1C4F7PHDaEkp5ZL1rkkmrE,"The School,27"
spotify:artist:4PfWwzCyXuXAjuaisibSKG,"Thao,28"
spotify:artist:3hhbHynBIT7ulyfJfrDKLt,"The Aislers Set,23"
spotify:artist:0WXqKaGjgU7xVNDmvTxOj0,"Goldenboy,12"
spotify:artist:07RLOidpB4QSAETF8ZlR5W,"Burning Hearts,22"
spotify:artist:4wfuUeGSKN5kbzRK6G1eVH,"Lonely Tourist,5"
spotify:artist:7L4QbusVfrNYUiDqjWAAgD,"Gold Motel,26"
spotify:artist:6NLKExv0occJHY8r3Qw0vI,"Cours Lapin,5"
spotify:artist:7uesz5bWppP5SzFWDtZrVz,"Strawberry Whiplash,3"
spotify:artist:2zxL0GXudUVBH5OK92wdMG,"My Teenage Stride,3"
spotify:artist:4sSzgQzCe6WiW6AwGMu91f,"Gospel Music,3"
spotify:artist:099z1Z6WpcaIh75NMbxRaA,"Stars in Coma,4"
spotify:artist:0NUfngfqXycaIpypTcxKsv,"Sexy Kids,1"
spotify:artist:0aYjPD2V0oyHFeabqVwR7O,"Hari & Aino,2"
spotify:artist:0clW3k6uf5DKKad9bGWKDe,"Colin Clary,0"
spotify:artist:5AOeyjg9QNOQx0yqvSUtpU,"Spaghetti Anywhere,0"
spotify:artist:5F1uJHZgZARTkiIYsCtlSD,"Pedro Ximenex,0"
spotify:artist:5H1c1bCmYKayc7X1vxL6c1,"Summer Cats,2"
spotify:artist:5KhFrz3f507J7CGpS4Fiat,"The Silver Factory,0"
spotify:artist:5MWlPFebLwKmqhSznoCKu2,"Catnaps,3"
spotify:artist:5RA8TOVC7HEmR8SB8VEEG8,"Setting Sun,1"
spotify:artist:5esjItNDipIiJ2l6Rpv9KO,"The Specific Heats,0"
spotify:artist:5sCWQieV9m5DvWf1sk9EJj,"Knight School,0"
spotify:artist:5tWw8tuyb604fHXlU1z2Sb,"All Smiles,2"
spotify:artist:62Yrl6X85EVy9VC6yKQChN,"Abop,0"
spotify:artist:5ePR2AuSNSUdUe9sCQDH0m,"Three Blind Wolves,8"
spotify:artist:7MmVoHDsTikv8Wt6L4VGm4,"Summer Dregs,25"
spotify:artist:4sVZ132ur0xHFcGovhG3pu,"Sun Hotel,10"
spotify:artist:5KHkW0YfwUzKakBvUVZHxq,"Gold Sounds,2"
spotify:artist:0z0xZ00PVGWHUEIKPa5UEv,"Ape School,10"
spotify:artist:6jK3EnGSFLfoMQVnxonnIy,"Rafter,9"
spotify:artist:7iJdlCkQhoyaHHxjxiNTjA,"Middle Distance Runner,7"
spotify:artist:2Aej2EK4YuKNkTFqVnoVOb,"The Cutaway,6"
spotify:artist:3HTE1poMrSQcaY0TFM57DK,"Common Prayer,0"
spotify:artist:3ZnoT45AdfcYl1PeWsMFQN,"The Jaguar Club,1"
spotify:artist:3co8dAneVL9vedCNOD5Lkb,"Fulton Lights,2"
spotify:artist:4A6sZJydOmuERbeASrcVWU,"Power Animal,3"
spotify:artist:4N2ePV5adPx905jPI7GfCn,"Berndt,3"
spotify:artist:4NdP1DnwGDZS9yI1cxEfVX,"Light Pollution,1"
spotify:artist:4Ninl8WLs0g9tiNyoauYmm,"The Spires,2"
spotify:artist:4VcRhlwBwtV2oBCmzTcwmA,"Dreamboat Money,1"
spotify:artist:4X7NhhTt1yVvzOlVCF6G3Y,"History Books,0"
spotify:artist:14T0l4AeAGbmAZjpQNdcqk,"Kris Drever,33"
spotify:artist:0JioBnavwTuX6mCdAS5j2D,"Mike Vass,35"
spotify:artist:17n6UvOtuUQsCeotfPe8KS,"Meursault,26"
spotify:artist:3AJVVwaQSwSwVkkmSXYIm9,"Salt House,18"
spotify:artist:2ige11rdVKinc21Zpr5lb8,"Modern Studies,13"
spotify:artist:5EnCRN06grW2SDLPUxvcA7,"Adam Holmes and The Embers,12"
spotify:artist:6dzfonZ9j9Ql6kI82alPxG,"Norrie McCulloch,1"
spotify:artist:38Gs10vnRQfKJ1ayxh7WsG,"Kev Howell,0"
spotify:artist:64KHKs0vU39mXtntNcmqkM,"Skinny Dipper,0"
spotify:artist:7fYojyuw2fl40LbxIMC9QC,"Fake Major,1"
spotify:artist:2Zi64d8uB2xhqa9rKE5S74,"Brazil Exists,0"
spotify:artist:2cokTWf4sSG6Ub7mV08hl5,"Vox Liminis,0"
spotify:artist:1J0RCEBmqRMyjCKTzn4oEm,"Heavy Young Heathens,38"
spotify:artist:1ZEDu5vyrV7SSwP1AFdMIH,"Awake! Awake!,18"
spotify:artist:7Lqoxwx5Jfigj3xUHMDQ8x,"Shaimus,21"
spotify:artist:2R9cF9ZqGGfTpXwgi3yiN2,"Fictionist,17"
spotify:artist:0XQlsjYCX4a81az5p9zwuY,"Built For The Sea,14"
spotify:artist:3g8MFX3N4Jm3J3VtTehFIG,"The Ruse,19"
spotify:artist:4ghGiWXmeUiRPyVWDFfkaN,"Last Days of Death Country,0"
spotify:artist:4wTyadrU4Yuj2DolnrAMqv,"State Shirt,4"
spotify:artist:5A1mONCrG1bGj1Ttu2NB8U,"Shelter Belt,0"
spotify:artist:5KHIHY2lFNMS5ISHlIwvtp,"Distrails,0"
spotify:artist:5lvKeQyoZ5IfmQGLKyBXkS,"Craig Lyons,1"
spotify:artist:6IuO9ti8M6VCuY1sXWnqyF,"Flight Crash Companion,1"
spotify:artist:6KPh80teNZIJSZKcG3ZgYU,"Ohio Avenue,0"
spotify:artist:6LtjDozVCoJ9G5aTpW3o0i,"White Light Riot,3"
spotify:artist:14b8PuCbilMIPEgWlC4P5G,"Penelope Isles,34"
spotify:artist:0BdsizQXvwb1BPeEKqfuVs,"Ímar,31"
spotify:artist:5jaClKmRitBOsYw3iOIo1T,"Voodoo Bandits,15"
spotify:artist:1IJjaQNIDTU1FeZ8xGrYVO,"Mec Lir,20"
spotify:artist:4yiPHMcw2R2SKfIsMuatfB,"Davy Knowles,28"
spotify:artist:7JIDretlR52LyL3yvqr2kX,"Harry Manx,33"
spotify:artist:0OGz6CfbXknL68Sm3XVdVn,"Christine Collister,12"
spotify:artist:2xsiuEHSFoFEa6QzwbxtSt,"Postcode,6"
spotify:artist:7jWpE4ZlClMpc0Kr5xSX34,"Back Door Slam,25"
spotify:artist:369QN1xHrw90zJWMWBUljd,"Barrule,11"
spotify:artist:2TSLJ3C5PUNEAzKEgVBCaL,"David Woodgett,0"
spotify:artist:2VUoeExpKL6HQQlrit81o9,"Final Cut,0"
spotify:artist:2WfqqJ9256eJJV01Md2oRf,"Phil Reynolds and the Indigo Children,0"
spotify:artist:3D9TLbocbEfqqn6IirifBf,"This Year's Winner Is,0"
spotify:artist:3q8VJWjGm8HDXI8dGfR4zp,"Fletcher Christian Mutiny,0"
spotify:artist:3qN61fKfzMhP7S9kHbvJu0,"Whatthe Animalssay,0"
spotify:artist:44QG3D16CqiGke1zm5z189,"a'Nish,0"
spotify:artist:48m2HH214JqpwsHDSGHMuJ,"Jamys Woolley,0"
spotify:artist:4In7OrhnSrPKr40emSiKis,"Vukovar,1"
spotify:artist:4MTDPUMTtuTTaa4jQHqOlq,"Looney and the Vikings,0"
spotify:artist:7sKlSlGo7d1D3dhFYKO0Y5,"The XCERTS,38"
spotify:artist:5zJB2KYIylCM6uPtl9R9yp,"Cold Years,30"
spotify:artist:1w1KDzQKAusVmXyS5oooij,"The Ruptured Ducklings,17"
spotify:artist:37sYnkZf4xFyEcw4v6DHTu,"The 101,17"
spotify:artist:4iUEmaZAOlQn0OHCKmBapH,"Dude Trips,13"
spotify:artist:7BJywHKzE6tGB8WiudoeTg,"Vansleep,12"
spotify:artist:4fvKD4Zkb31gSdJsWx64nZ,"Alkanes,8"
spotify:artist:5DehAs6j9BLE1eL1Gg8M7v,"Black Tiles,8"
spotify:artist:04B7i9y21Gh39qIhtH9LZ6,"The Little Kicks,9"
spotify:artist:0AWH0HodbWqvAQFnNTw0h3,"The Framed,0"
spotify:artist:0uZ1lidVnAd4y57aqBNFMU,"Still Standing,0"
spotify:artist:1FtsbC0Nvu0MlYcmSasMeO,"Black Truth,0"
spotify:artist:1Rt3wewTLRmToowqBUsT5i,"Lucy Zambers,0"
spotify:artist:1clql8Z7GJLFCI4rRcEQyZ,"Malfunction,1"
spotify:artist:1pfKujJCEaRofrY931NUhK,"Before Stories,0"
spotify:artist:2bitGKmJjTTmwLirSFTv8T,"Average Maverik,0"
spotify:artist:2f7K4sv4CE0SrEcoMWrgAk,"All Stations Go,0"
spotify:artist:2sOMUaeU2yTlRc25iAAEy4,"The Project Club,0"
spotify:artist:34ADYwZEcOJ8LlCvjobhhS,"Jamie C Wilson,0"
spotify:artist:6XGj8QCc5uKv4dt6pkdCKS,"Jerry Williams,36"
spotify:artist:3XoX4Dj24vKTKVNRvlFksP,"FLOWVERS,26"
spotify:artist:6tdX8iW13i9uRwGzyfRFMR,"Hotel Lux,33"
spotify:artist:5a94ihfgkkItCundHIPxP4,"Crystal Tides,16"
spotify:artist:5h6KJPKB8cSVJTWZhKAZoT,"Dutch Criminal Record,26"
spotify:artist:0q21AD3fRLAtfgfy9DRop6,"The Pretty Visitors,14"
spotify:artist:6ypqFOyVGZUIbz59QHi4Xr,"Arcade Hearts,13"
spotify:artist:4HNrgQqEgSMLC2VKtZ7a4M,"Devin-Jade,10"
spotify:artist:6i44tTDQfv1No2BbHiYM4o,"The Stayawakes,7"
spotify:artist:3mhQXvgC97AaMYK4hI7q1m,"Neverman,7"
spotify:artist:7094Q6vaLeRtx55mHveuKo,"Russell Keith,0"
spotify:artist:7DqvdK89dfCtEIzJDLBMg7,"Bluesky Research,0"
spotify:artist:6cYWEBNHhE87wGU9BCBxTe,"The Strange Familiar,21"
spotify:artist:6qgC7vy3w1gDGHlffriyf2,"Kathryn Ostenberg,20"
spotify:artist:13laFS0Vj74fi08IbseWv8,"Jasmine Ash,24"
spotify:artist:6UGiIxESrSwDRZUAOndgFG,"Nat Jay,20"
spotify:artist:3wA2OWembkibX1Og8rZ0gp,"Freddy & Francine,24"
spotify:artist:4g3NvD4xvXlUW2iwqCIbiY,"Chantelle Barry,24"
spotify:artist:6AFRLADE45mcLbdM4AZoJM,"Stephaniesĭd,15"
spotify:artist:2Q3EmgWU4FLegExYLoaSu1,"Uh Ohs,0"
spotify:artist:2Rp1U9mR9Nw9oplyQLiwJV,"Emily Grogan,0"
spotify:artist:2SYcm1xzbfZ7SZBTZH76HL,"Whitton,1"
spotify:artist:2dTve2wEam7ZldmCHx8SWz,"Chandelle,1"
spotify:artist:2ej1Ck8hId8omwfaYp2taw,"Sarah Hallman,0"
spotify:artist:2i5u6T1gclafqDIFgnCtK9,"Erin Ivey,6"
spotify:artist:2mLpmxrgwCOPpYeh0MjM0K,"Jennifer Jayden,0"
spotify:artist:2mTviEG3Qvg6hyccvR83S2,"Alice McLaughlin,0"
spotify:artist:2mVt3XbyXajKH9e2KKeirQ,"Samantha Tobey,1"
spotify:artist:2o8r7wyPyrm1fhwwJqpSuR,"Rachel Zylstra,0"
spotify:artist:6JC2aGtgchRKuGz9ridm2E,"Skoober,0"
spotify:artist:6ObvBulW1V1ozgVTD5W8ey,"Gigi Fouquet,0"
spotify:artist:6PjUx0Ann0ceBmy43kRxcN,"Andrea Ball,0"
spotify:artist:6eywn87d1f6iIXmoV5tL8i,"Kristen Trayer,0"
spotify:artist:6xQWteBKO3n4BMoSPBdcbG,"The Callen Sisters,0"
spotify:artist:77l01ROduUlMrhY59u1OmU,"Amy Roberts,0"
spotify:artist:7F8eKTrUy3wTqidpN3JIjU,"Redcar,0"
spotify:artist:7GUWnGhd0DMvsoBpwEkFlk,"Hazel Mills,0"
spotify:artist:7bHUUyeiGTobcQBwAFeidF,"Lancaster Transit,0"
